"Locus_ID","LOC","ID.x","CHROM","chain","sig_SNP","sig_SNP_POS","sig_SNP_name","peak_start","peak_end","snps_in_chain","dist.focal.snp","source","feature","start","end","score","strand","frame","descriptor","func","Transcript_ID","Description","RAP.DB.Gene.Symbol.Synonym.s.","RAP.DB.Gene.Name.Synonym.s.","CGSNL.Gene.Symbol","CGSNL.Gene.Name","Oryzabase.Gene.Symbol.Synonym.s.","Oryzabase.Gene.Name.Synonym.s.","GO","InterPro","Transcript.evidence","ORF.evidence","Curation.Date","Literature.PMID","Oryzabase.Trait.Gene.ID","Subcellular.location","Comment","B5toI1","Trait_Oncology"
"Os03g0715500","LOC_Os03g50740","OsR498G0306930600.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31885752,31896374,".","-",".","ID=OsR498G0306930600.01;Name=OsR498G0306930600.01;","retrotransposon protein, putative, SINE subclass, expressed","Os03t0715500-01","Armadillo-type fold domain containing protein.","","","","","OsTVLP1","","Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192)","Clathrin, heavy chain/VPS, 7-fold repeat (IPR000547), Citron homology (CNH) domain (IPR001180), Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1 (IPR019452), Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 2 (IPR019453), Vam6/VPS39/TRAP1 family (IPR032914)","AK071327 (DDBJ, Best hit)","Q307Q8 (UniProt)","","","15766","","","","blast disease (TO:0000074)"
"Os03g0715500","LOC_Os03g50740","OsR498G0306930600.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31885752,31896374,".","-",".","ID=OsR498G0306930600.01;Name=OsR498G0306930600.01;","retrotransposon protein, putative, SINE subclass, expressed","Os03t0715500-02","Armadillo-type fold domain containing protein.","","","","","OsTVLP1","","Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192)","Clathrin, heavy chain/VPS, 7-fold repeat (IPR000547), Citron homology (CNH) domain (IPR001180), Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1 (IPR019452), Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 2 (IPR019453), Vam6/VPS39/TRAP1 family (IPR032914)","AK120055 (DDBJ, Best hit)","Q307Q8 (UniProt)","","","15766","","","","blast disease (TO:0000074)"
"Os03g0715500","LOC_Os03g50740","OsR498G0306930600.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31885752,31896374,".","-",".","ID=OsR498G0306930600.01;Name=OsR498G0306930600.01;","retrotransposon protein, putative, SINE subclass, expressed","Os03t0715500-03","Similar to TVLP1.","","","","","OsTVLP1","","Biological Process: intracellular protein transport (GO:0006886), Biological Process: vesicle-mediated transport (GO:0016192)","Clathrin, heavy chain/VPS, 7-fold repeat (IPR000547), Citron homology (CNH) domain (IPR001180), Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1 (IPR019452), Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 2 (IPR019453), Vam6/VPS39/TRAP1 family (IPR032914)","AK068447 (DDBJ, Best hit)","Q307Q8 (UniProt)","","","15766","","","","blast disease (TO:0000074)"
"Os03g0715600","LOC_Os03g50760","OsR498G0306930700.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31898658,31901457,".","+",".","ID=OsR498G0306930700.01;Name=OsR498G0306930700.01;","EF hand family protein, putative, expressed","Os03t0715600-01","Similar to EF hand family protein.","","","","","","","Molecular Function: calcium ion binding (GO:0005509)","EF-hand domain (IPR002048), EF-hand domain pair (IPR011992), EF-Hand 1, calcium-binding site (IPR018247)","AK241751 (DDBJ, Best hit)","Q10DX0 (UniProt)","","","","","","",""
"Os03g0716200","LOC_Os03g50780","OsR498G0306931400.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31909485,31912958,".","-",".","ID=OsR498G0306931400.01;Name=OsR498G0306931400.01;","PHD-finger domain containing protein, putative, expressed","Os03t0716200-01","PHD-finger transcription factor, Regulation of Ubisch bodies and pollen wall formation","TIP3","TDR INTERACTING PROTEIN 3","TIP3","TDR INTERACTING PROTEIN 3","OsTIP3, OsPHD12, PHD12","Plant homeo-domain finger protein 12, PHD finger protein 12","","Zinc finger, PHD-type (IPR001965), Zinc finger, FYVE/PHD-type (IPR011011), Zinc finger, RING/FYVE/PHD-type (IPR013083), Zinc finger, PHD-type, conserved site (IPR019786), Zinc finger, PHD-finger (IPR019787)","AK287630","Q8W342","August 29, 2019","31021015","23292","nucleus (GO:0005634)","","CDS sequences are different between Build 5 and IRGSP-1.0.","salt tolerance (TO:0006001) | anther length (TO:0000531) | anther color (TO:0000187) | pollen free (TO:0000245) | male sterility (TO:0000437)"
"Os03g0717000","LOC_Os03g50810","OsR498G0306934300.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31936588,31940430,".","+",".","ID=OsR498G0306934300.01;Name=OsR498G0306934300.01;","receptor protein kinase TMK1 precursor, putative, expressed","Os03t0717000-02","Leucine-rich repeat receptor-like transmembrane protein kinase","OsTMK","transmembrane kinase","TMK","TRANSMEMBRANE KINASE","OsTMK","transmembrane kinase","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein binding (GO:0005515), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), Serine-threonine/tyrosine-protein kinase, catalytic domain (IPR001245), Leucine-rich repeat (IPR001611), Leucine-rich repeat, typical subtype (IPR003591), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Leucine-rich repeat-containing N-terminal, plant-type (IPR013210), Protein kinase, ATP binding site (IPR017441), Leucine rich repeat 4 (IPR025875), Leucine-rich repeat domain superfamily (IPR032675)","AK062249 (truncated), Y07748 (Pin Gaew 56)","Q10DW6, P93425","October 14, 2021","10364408","6299","","","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os03g0717000","LOC_Os03g50810","OsR498G0306934300.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31936588,31940430,".","+",".","ID=OsR498G0306934300.01;Name=OsR498G0306934300.01;","receptor protein kinase TMK1 precursor, putative, expressed","Os03t0717000-01","Similar to TMK protein precursor.","","","TMK","TRANSMEMBRANE KINASE","OsTMK","transmembrane kinase","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), Serine-threonine/tyrosine-protein kinase, catalytic domain (IPR001245), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Protein kinase, ATP binding site (IPR017441), Leucine rich repeat 4 (IPR025875), Leucine-rich repeat domain superfamily (IPR032675)","AK066295 (DDBJ, Best hit)","Q10DW6 (UniProt)","","","6299","","","",""
"Os03g0717000","LOC_Os03g50810","OsR498G0306934600.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31936892,31940962,".","-",".","ID=OsR498G0306934600.01;Name=OsR498G0306934600.01;","receptor protein kinase TMK1 precursor, putative, expressed","Os03t0717000-02","Leucine-rich repeat receptor-like transmembrane protein kinase","OsTMK","transmembrane kinase","TMK","TRANSMEMBRANE KINASE","OsTMK","transmembrane kinase","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein binding (GO:0005515), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), Serine-threonine/tyrosine-protein kinase, catalytic domain (IPR001245), Leucine-rich repeat (IPR001611), Leucine-rich repeat, typical subtype (IPR003591), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Leucine-rich repeat-containing N-terminal, plant-type (IPR013210), Protein kinase, ATP binding site (IPR017441), Leucine rich repeat 4 (IPR025875), Leucine-rich repeat domain superfamily (IPR032675)","AK062249 (truncated), Y07748 (Pin Gaew 56)","Q10DW6, P93425","October 14, 2021","10364408","6299","","","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os03g0717000","LOC_Os03g50810","OsR498G0306934600.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31936892,31940962,".","-",".","ID=OsR498G0306934600.01;Name=OsR498G0306934600.01;","receptor protein kinase TMK1 precursor, putative, expressed","Os03t0717000-01","Similar to TMK protein precursor.","","","TMK","TRANSMEMBRANE KINASE","OsTMK","transmembrane kinase","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: ATP binding (GO:0005524), Molecular Function: protein kinase activity (GO:0004672)","Protein kinase domain (IPR000719), Serine-threonine/tyrosine-protein kinase, catalytic domain (IPR001245), Serine/threonine-protein kinase, active site (IPR008271), Protein kinase-like domain superfamily (IPR011009), Protein kinase, ATP binding site (IPR017441), Leucine rich repeat 4 (IPR025875), Leucine-rich repeat domain superfamily (IPR032675)","AK066295 (DDBJ, Best hit)","Q10DW6 (UniProt)","","","6299","","","",""
"Os03g0717200","LOC_Os03g50820","OsR498G0306935300.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31949094,31951851,".","+",".","ID=OsR498G0306935300.01;Name=OsR498G0306935300.01;","cytochrome b561, putative, expressed","Os03t0717200-00","Cytochrome b561 family protein.","","","","","","","Molecular Function: oxidoreductase activity (GO:0016491)","Cytochrome b561/ferric reductase transmembrane (IPR006593), Cytochrome b561/Cytochrome b reductase 1-like (IPR043205)","EU969254 (DDBJ)","B6TW89 (UniProt)","","","","","","",""
"Os03g0717600","LOC_Os03g50850","OsR498G0306936200.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31960093,31966396,".","-",".","ID=OsR498G0306936200.01;Name=OsR498G0306936200.01;","ZOS3-17 - C2H2 zinc finger protein, expressed","Os03t0717600-01","Zinc finger, C2H2-type matrin domain containing protein.","","","","","","","Biological Process: mRNA splicing, via spliceosome (GO:0000398), Cellular Component: nucleus (GO:0005634), Cellular Component: spliceosomal complex (GO:0005681), Molecular Function: RNA binding (GO:0003723), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)","Matrin/U1-C, C2H2-type zinc finger (IPR000690), Splicing factor SF3a60 binding domain (IPR021966), Splicing factor SF3a60 /Prp9 subunit, C-terminal (IPR024598), SDE2-like, C-terminal domain (IPR025086), SF3A3 domain (IPR031774)","AK069120 (DDBJ, Best hit)","NP_196234.3 (RefSeq)","","","","","","",""
"Os03g0717700","LOC_Os03g50860","OsR498G0306936500.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31973317,31979379,".","+",".","ID=OsR498G0306936500.01;Name=OsR498G0306936500.01;","histidine kinase, putative, expressed","Os03t0717700-02","Similar to Histidine kinase.","","","HK4","HISTIDINE KINASE 4","OHK4, HK, OsHK4, Crl1b, Ohk4","histidine kinase 4, His kinase 4","Biological Process: phosphorelay signal transduction system (GO:0000160)","Signal transduction response regulator, receiver domain (IPR001789), CheY-like superfamily (IPR011006)","AK060709 (DDBJ, Best hit)","A1A698 (UniProt)","","","8144","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os03g0717700","LOC_Os03g50860","OsR498G0306936500.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31973317,31979379,".","+",".","ID=OsR498G0306936500.01;Name=OsR498G0306936500.01;","histidine kinase, putative, expressed","Os03t0717700-01","Histidine kinase, Cytokinin signaling","HK4, OHK4, HK, OsHK4, Crl1b, Ohk4","HISTIDINE KINASE 4, histidine kinase 4, His kinase 4","HK4","HISTIDINE KINASE 4","OHK4, HK, OsHK4, Crl1b, Ohk4","histidine kinase 4, His kinase 4","Biological Process: phosphorelay signal transduction system (GO:0000160), Biological Process: phosphorylation (GO:0016310), Biological Process: signal transduction (GO:0007165), Molecular Function: phosphorelay sensor kinase activity (GO:0000155), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)","Signal transduction response regulator, receiver domain (IPR001789), Histidine kinase/HSP90-like ATPase (IPR003594), Signal transduction histidine kinase, dimerisation/phosphoacceptor domain (IPR003661), Signal transduction histidine kinase-related protein, C-terminal (IPR004358), Histidine kinase domain (IPR005467), CHASE domain (IPR006189), CheY-like superfamily (IPR011006), Signal transduction histidine kinase, dimerisation/phosphoacceptor domain superfamily (IPR036097), Histidine kinase/HSP90-like ATPase superfamily (IPR036890), CHASE domain superfamily (IPR042240)","BR000246 (DDBJ)","A1A698 (UniProt)","April 5, 2010","16919402, 17293362","8144","","","Exon-intron structures and exon sequences are different between Build 5 and IRGSP-1.0.",""
"Os03g0717900","LOC_Os03g50870","OsR498G0306937500.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31986664,31989333,".","+",".","ID=OsR498G0306937500.01;Name=OsR498G0306937500.01;","expressed protein","Os03t0717900-02","Similar to mRNA, clone: RTFL01-13-K15.","","","","","","","","Protein of unknown function DUF760 (IPR008479), UV-B-induced protein At3g17800-like (IPR038925)","AK060573 (DDBJ, Best hit)","E4MX37 (UniProt)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os03g0717900","LOC_Os03g50870","OsR498G0306937500.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31986664,31989333,".","+",".","ID=OsR498G0306937500.01;Name=OsR498G0306937500.01;","expressed protein","Os03t0717900-01","Similar to ABRH7 (Fragment).","","","","","","","","Protein of unknown function DUF760 (IPR008479), UV-B-induced protein At3g17800-like (IPR038925)","AK099485 (DDBJ, Best hit)","E4MX37 (UniProt)","","","","","","",""
"Os03g0718000","LOC_Os03g50880","OsR498G0306937800.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31989404,31993244,".","-",".","ID=OsR498G0306937800.01;Name=OsR498G0306937800.01;","class I glutamine amidotransferase, putative, expressed","Os03t0718000-01","Anthranilate synthase &beta;-subunit 2","OASB2","anthranilate synthase beta subunit 2","ASB2","ANTHRANILATE SYNTHASE BETA-SUBUNIT 2","OASB2, OsASB2, TRP4, OsTRP4","anthranilate synthase beta subunit 2, Anthranilate synthase beta 2 subunit","","Anthranilate synthase/para-aminobenzoate synthase like domain (IPR006221), Glutamine amidotransferase (IPR017926), Class I glutamine amidotransferase-like (IPR029062)","AK105178","Q764B9","December 7, 2020","15159631","11875","","","","viral disease resistance (TO:0000148) | UV light sensitivity (TO:0000160)"
"Os03g0718100","LOC_Os03g50885","OsR498G0306938500.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",31996513,31998944,".","+",".","ID=OsR498G0306938500.01;Name=OsR498G0306938500.01;","actin, putative, expressed","Os03t0718100-01","Actin 1.","","","ACT1","ACTIN 1","act1, AC1, RAC1, RAc1, ACT11, OsACT1","Actin1, Actin-1, Actin1*(act1), actin 1, Actin 11","","Actin family (IPR004000), Actin, conserved site (IPR004001), Actin/actin-like conserved site (IPR020902), ATPase, nucleotide binding domain (IPR043129)","AK100267 (DDBJ, Best hit), AK058421 (DDBJ, Best hit)","Q10DV7 (UniProt)","","","519","","","",""
"Os03g0718500","LOC_Os03g50920","OsR498G0306940300.01",3,14,0.00451744746454152,31916979,"Os51164",31816979,32016979,1,2107231,"IGDBv2","gene",32013686,32014505,".","+",".","ID=OsR498G0306940300.01;Name=OsR498G0306940300.01;","ZF-HD protein dimerisation region containing protein, expressed","Os03t0718500-00","Homeodomain-related domain containing protein.","","","","","OsZHD11","zinc finger homeodomain class homeobox transcription factor 11","","Homeodomain, ZF-HD class (IPR006455), ZF-HD homeobox protein, Cys/His-rich dimerisation domain (IPR006456), Homeobox-like domain superfamily (IPR009057)","EU971875 (DDBJ)","NP_001151696.1 (RefSeq)","","","15624","","","",""
"Os03g0761000","LOC_Os03g55310","OsR498G0307086400.01",3,15,0.00290742900542921,34666065,"Os52380",34566065,34766065,3,2749086,"IGDBv2","gene",34569919,34571891,".","-",".","ID=OsR498G0307086400.01;Name=OsR498G0307086400.01;","SWIB%2FMDM2 domain containing protein, expressed","Os03t0761000-01","SWIB/MDM2 domain containing protein.","","","","","","","","SWIB/MDM2 domain (IPR003121), SWIB domain (IPR019835), SWIB/MDM2 domain superfamily (IPR036885)","AK243180 (DDBJ, Best hit)","B6TTM2 (UniProt)","","","","","","",""
"Os03g0761100","LOC_Os03g55320","OsR498G0307086600.01",3,15,0.00290742900542921,34666065,"Os52380",34566065,34766065,3,2749086,"IGDBv2","gene",34572202,34574968,".","-",".","ID=OsR498G0307086600.01;Name=OsR498G0307086600.01;","protein phosphatase 2C, putative, expressed","Os03t0761100-01","Protein phosphatase 2C2, Disease resistance","OsBIPP2C2, OsBIPP2C2a","BTH-induced protein phosphatase 2C 2","PP2C34","PROTEIN PHOSPHATASE 2C34","OsPP2C34, OsPP55, OsBIPP2C2, OsBIPP2C2a, OsBIPP2C2b, OsBIPP2C2c","protein phosphatase 2C34, protein phosphatase 2C 34, protein phosphatase 55, BTH-induced protein phosphatase 2C 2","Biological Process: protein dephosphorylation (GO:0006470), Molecular Function: cation binding (GO:0043169), Molecular Function: protein serine/threonine phosphatase activity (GO:0004722)","PPM-type phosphatase, divalent cation binding (IPR000222), PPM-type phosphatase-like domain (IPR001932), Protein phosphatase 2C (IPR015655), PPM-type phosphatase-like domain superfamily (IPR036457)","AK105764","Q94H98","December 4, 2020","19381642","17909","","","",""
